epoch,train_loss,val_loss,val_roc_auc_score
1,0.5591181137265524,0.5202547907829285,0.84593297880245
2,0.4813093293436353,0.389129102230072,0.8506671337133395
3,0.45942595242404194,0.35545676946640015,0.8601885170206668
4,0.4455081444605456,0.5226154327392578,0.8583946332091412
5,0.42859251079843935,0.3405628204345703,0.8620620110605144
6,0.4172615611273249,0.38222190737724304,0.8627519663726395
7,0.4009275057311161,0.4187881350517273,0.86774087401416
8,0.3842987146979442,0.4619220495223999,0.8620301669691854
9,0.36999725166948805,0.6035798788070679,0.8632508571367915
10,0.35598737274072406,0.49003875255584717,0.8636382935812926
11,0.33434063929575997,0.46846336126327515,0.8614835100680401
12,0.31516373641570256,0.4042925238609314,0.8633145453194493
13,0.29693761847023864,0.531575620174408,0.8555605090808733
14,0.27266717875657015,0.40029090642929077,0.8557621883259563
15,0.25953946092007446,0.38069987297058105,0.8515587682705474
16,0.2354117352989322,0.4539779722690582,0.8541965205022874
17,0.218598752120353,0.5607215166091919,0.8494995170312815
